"","X","ID_individual","ID","ID_rand","Sex","x","y","Category","Year","human_1","humanlands_1","agri_1","forest_1","mires_1","water_1","mountains_1","roadens_sec1","mainroad_1","bear_1","dem_1","slope_1","roughness_1","roadbuild_1","moose_dens","Clusters","wolf_density","dist"
"1770",1770,"G4-08",197,2,"F",354710.563836019,6784590.86975264,"Available",2007,2.65397997206316,0.00177157797315804,0.0156303208555088,0.772553271762644,0.182454061776077,0.0180383616715485,0.010089393021574,0.498785531669855,0.225263946794493,0.186085015578749,522.384321942948,3.75097152388035,35.3764247899722,11.2754498169184,0.310263201410284,4,2,145136.919527734
"1771",1771,"G4-08",197,3,"F",386984.620038132,6744233.86034291,"Available",2007,2.75934392754055,0.00449272594648191,0.004402083453895,0.796293450047513,0.117292161024096,0.0777013865871358,0.000193262588769649,0.637615414440632,0.234105315139809,0.188713487797596,451.931727246058,3.93294009011429,37.1847534914021,13.4702489825848,0.342623482630832,6,2,145136.919527734
"1772",1772,"G4-08",197,4,"F",410877.701438368,6735976.47203756,"Available",2007,2.55620900687884,0.00814347534030135,0.0105398323649114,0.736809898458049,0.205412013104416,0.0389692582837715,0.000192492618296463,0.650147898679236,0.22612993536368,0.232947713798782,448.551267401779,2.71053440560562,26.0054452680249,31.2780727912215,0.162521450197172,4,2,145136.919527734
"1773",1773,"G4-08",197,5,"F",346294.730209447,6701282.27239948,"Available",2007,9.1488365569624,0.0014731267431192,0.0995979595036685,0.780897905237195,0.0475633681828893,0.0615120567970464,0.00833298050527295,0.866594125172811,0.333106171634529,0.0463244939798095,294.199869702011,3.50855960583912,32.7825673410806,12.947463197003,0.360865600901614,6,2,145136.919527734
"1774",1774,"G4-08",197,6,"F",433589.988234254,6765298.19201871,"Available",2007,4.25536390689495,0.00436018627213814,0.00755743001267205,0.730555652104872,0.206067251652403,0.0515354493614176,0,0.783214260046207,0.197824918542359,0.494574194993334,413.369432323481,1.81048880027937,17.6388262845465,16.2625532123487,0.152668460577241,4,0,145136.919527734
"1775",1775,"G4-08",197,7,"F",437921.584361878,6751968.73926117,"Available",2007,5.13279713675629,0.00440394057563735,0.00588092375720179,0.709484911269007,0.201842889944378,0.077994874732523,0,0.835645479552173,0.190388916041658,0.429113506148432,381.992153863499,1.78159288682509,17.184514473514,20.060678516561,0.1273219153,4,1,145136.919527734
"1776",1776,"G4-08",197,8,"F",328312.736459025,6744214.50014374,"Available",2007,10.8924095413501,0.00367519234973319,0.0817379324810234,0.791644730263049,0.0843509388028955,0.0243663399624532,0.0152057580845776,0.825974791080921,0.367171219990844,0.0731558442684955,319.782302683572,3.17135671850348,30.093289598321,13.6065426747361,0.502301436225205,6,2,145136.919527734
"1777",1777,"G4-08",197,9,"F",413031.9141422,6721730.31686545,"Available",2007,2.61897037274973,0.00996748588457626,0.00687132421676318,0.702430058935602,0.228780470310864,0.0525212953825363,0,0.668078132151138,0.22870037102946,0.181141813148489,410.671048730291,2.58023764259708,24.6749496048619,36.4608220884597,0.141429737387211,4,3,145136.919527734
"1778",1778,"G4-08",197,10,"F",396929.863001464,6741838.68053329,"Available",2007,2.66913122995691,0.00464365046536136,0.00507285868572768,0.769254376521118,0.15598193122797,0.0653454141120905,0.000193262588769649,0.615008472681046,0.233949236947647,0.21111778194271,458.353810146693,3.51691489795267,33.5191389095412,13.7427851713733,0.260688523020413,4,1,145136.919527734
"1779",1779,"G4-08",197,11,"F",358132.401871315,6655171.43067688,"Available",2007,11.9405205344212,0.00576522845915604,0.0441936425918385,0.834268796482483,0.0375357108088786,0.0781113485154859,0,0.921847606708626,0.346453714123075,0.0191518011196518,233.933927622166,2.99851657605497,28.8227382055875,35.661434728531,0.425520125582675,6,2,145136.919527734
