"","X","ID","moose1998_dens","moose1999_dens","moose2000_dens","moose2001_dens","moose2002_dens","moose2003_dens","moose2004_dens","moose2005_dens","moose2006_dens","moose2007_dens","moose2008_dens","moose2009_dens","moose2010_dens","moose2011_dens","human_1","humanlands_1","agri_1","forest_1","mires_1","water_1","mountains_1","roadens_sec1","mainroad_1","bear_1","dem_1","slope_1","roughness_1","roadbuild_1","build_1","Category","ID_individual","Year","Sex","x","y"
"105",53,53,0.242096443167518,0.25205653408456,0.24546936303169,0.253837030856992,0.231981156818551,0.250748485509082,0.236450063791445,0.245295191704513,0.163660294651592,0.192550513399239,0.314600010052686,0.338998694716527,0.384913698108339,0.400459013693296,13.6623030390515,0.0131913639281425,0.0615985785984286,0.688104682585196,0.0537693405124094,0.183605328874113,0,1.09623569739354,0.367275771971318,0.000289101719236222,114.468616758444,0.986873680921531,9.59371324314445,60.1365979409263,2.3547769878225,"Established","M-01-05",1999,"M",471938,6540331
"106",53,53,0.184245411108041,0.188638234798189,0.196417789717362,0.202581899093898,0.19967498741751,0.214070911409642,0.186275888503656,0.185139532548875,0.181887206234646,0.182955215164744,0.184638935884744,0.173881137568555,0.176663325696944,0.271462836907028,7.27335101341742,0.00118745068917974,0.00506351390388873,0.783356818965608,0.107264470281889,0.102809167603927,0,0.87789087328811,0.249694467320574,0.072548602894609,314.875578149417,2.71307089529875,26.230967313432,10.6760040143299,1.89787310841695,"Natal","M-01-05",1999,"M",446358,6671494
"107",54,54,0.232870672130405,0.240084302137477,0.23876171114926,0.226629574666959,0.203902133076736,0.216179401807032,0.206619024072135,0.214420224220823,0.136566847946375,0.162034235285314,0.27181421599477,0.309735884521545,0.363267544553673,0.390251873483903,17.0686237782885,0.0148030596162193,0.097005341186805,0.633864443187087,0.0519972309371748,0.202556527209553,0,1.01977079003164,0.339584626600082,0.000372436961097465,100.886045859159,0.97800852037937,9.46951657043017,74.4093086913581,2.34473583107575,"Established","D-08-20",2006,"M",463234,6543709
"108",54,54,0.388348207150542,0.400686688593515,0.417208918574544,0.439897407982042,0.434945013111204,0.341422787521932,0.356499906516937,0.369845646149157,0.559150632333915,0.621681078783823,0.526744048620104,0.522726126449828,0.471483202362289,0.415785073059917,7.94080065760723,0.00117660609750252,0.0205364825988457,0.846763387846621,0.10352739189955,0.0163638135411738,0.0112534127553795,0.681998576513512,0.231903040023469,0.0916483828042191,429.544854526913,3.88896198565896,36.310888376024,8.18988295822246,1.1321143361925,"Natal","D-08-20",2006,"M",315419,6781369
"109",55,55,0.242321153906104,0.246676614357794,0.246766113175338,0.243624139042405,0.222221630885539,0.244486622856043,0.226885007356164,0.233005939302816,0.133269292920697,0.149867463277615,0.278260336746621,0.315620801121393,0.365224728799521,0.384131738408984,17.074526095018,0.0153502533736967,0.0833302486759479,0.668499175109893,0.0615422645224015,0.171846364621386,0,1.09201225999359,0.355438509038953,0.000441924303665805,103.780521143021,0.998624395671363,9.77236447000434,66.9693715260885,2.37108879655125,"Established","D-10-39",2009,"M",468226,6547387
"110",55,55,0.240689869771569,0.246224180713182,0.244955530092393,0.23858768900798,0.216313784371654,0.233770089894192,0.220095448513269,0.22675660233684,0.137314003161529,0.157694414257317,0.277574555951466,0.314922087461338,0.366002003326504,0.388383789916437,16.7007460730784,0.0140358113755373,0.0871852129430242,0.663514654178565,0.0496353032673061,0.185454396669647,0,1.0647803608053,0.34848483577835,0.000395185179997526,103.532715455573,0.995372415606264,9.64765432160517,65.7748090254081,2.35286656327654,"Natal","D-10-39",2009,"M",466348,6545102
"111",56,56,0.241760353021322,0.246628858761115,0.24614762145485,0.242397755414089,0.220739018282917,0.241521489775161,0.225142438959812,0.231508513627998,0.135274094029182,0.153341738217732,0.279092172855035,0.316064941422371,0.365992097990619,0.385785077383627,16.8584803135048,0.014265563918512,0.0843714347171643,0.666609064039567,0.0565636547990753,0.178600649407757,0,1.08427489621024,0.352978674415781,0.000421109986725266,103.926177338131,0.997639404499498,9.71902203772435,66.9298745350194,2.37857102894672,"Established","G107-11",2010,"M",467739,6546449
"112",56,56,0.206768843682826,0.209239360068693,0.234993407886527,0.228049175518881,0.236441122012139,0.223550035047465,0.195184847108673,0.194094941050489,0.185244839614615,0.201374624133054,0.213570751771883,0.214627294245061,0.217384168224316,0.293686247385615,5.77213635094447,0.00442395459229483,0.0318812248368283,0.781037758957394,0.0913656073468779,0.0905006497488483,0,0.835649206621597,0.269823425335934,0.0735122936417877,274.222049444985,2.85869413177835,26.9969040658314,24.8662558523246,1.93417235395677,"Natal","G107-11",2010,"M",425503,6678775
"113",57,57,0.331014318198783,0.337053950137039,0.37077114434601,0.351780477409054,0.389806360915167,0.367734673179013,0.321181076130322,0.318463577224031,0.257158369388424,0.297008218541699,0.29551388813002,0.306219024608973,0.288410496670618,0.319204453315705,2.74196685251594,0.00664668538905411,0.00567864551259359,0.791892574161042,0.142862481677804,0.0531286631272899,0.000193069519250398,0.6294087403185,0.238840599774712,0.184912414284644,441.326141022656,3.69241312743282,34.9563293870513,18.0135620099163,2.01290097304471,"Established","G21-10",2010,"M",394465,6736466
"114",57,57,0.444363709270073,0.45200538805439,0.508654766865037,0.467401650732687,0.463428984575686,0.362859110711305,0.325429582321333,0.301060069783455,0.294388856828999,0.316984583318178,0.373121951203333,0.423913711825889,0.410788238487442,0.367971602939652,6.80568224973083,0.013996965800337,0.0872041313646776,0.757751240128789,0.0406749527957774,0.100707458549499,0,1.00427813224457,0.308270411799866,0.035108072037738,198.57021749767,3.24686300636617,31.0711494004072,64.690332739821,2.07261795596286,"Natal","G21-10",2010,"M",403657,6660418
"115",58,58,0.195232527967475,0.170715916078766,0.171534088116327,0.161629212410941,0.181574523556768,0.198249719865192,0.268676016641167,0.264069373529392,0.27056603744616,0.270911470235481,0.29241533797125,0.327965148356768,0.344540553491204,0.335505915301621,2.45350695017962,0.0017622861631061,0.0057588404080974,0.822667112013272,0.0821803622272624,0.0875374743800669,0,0.981433835141883,0.20012635057665,0.546410289025332,338.560155692931,2.86808564515661,27.8097017726288,8.13406987852442,1.85616917785632,"Established","D-11-19",2009,"M",516650,6903708
"116",58,58,0.237758292551716,0.244451760674318,0.224129824337076,0.206242752375303,0.216773978280728,0.20189461332094,0.171399738449405,0.141839228842848,0.123662193050238,0.113838101355195,0.119257958216456,0.0865187280247204,0.100846586326091,0.126991550410309,4.70183190524557,0.00579196352882171,0.0164657110822624,0.804738142490711,0.0978041895266284,0.0754941344715514,0,0.959190592288971,0.158233355955667,0.866972140926413,298.517645869806,2.23656384946019,21.448743024652,19.4167821122745,2.09681218647181,"Natal","D-11-19",2009,"M",511936,6789434
"117",59,59,0.201086503185148,0.175509710672113,0.175739039570314,0.165426602568108,0.187836131402923,0.203110655781835,0.272087588446744,0.265426497205938,0.270431697912024,0.273007663024697,0.29437703665956,0.328825111552075,0.343973571149814,0.342119862309695,2.60285212439312,0.00241572256610155,0.00651294920943127,0.816744140214613,0.0811537905549916,0.0934893091640381,0,0.983552695871951,0.197021559193703,0.53034487160046,337.909551132012,2.82785112847463,27.4450070812865,9.44646917210323,1.90148866248525,"Established","G21-12",2011,"M",518374,6905002
"118",59,59,0.387588682073851,0.373749434392463,0.357869660695367,0.317261608763315,0.276806336525979,0.283870020961853,0.259031188571091,0.240922501047108,0.222437644559882,0.210575432476287,0.234108220131033,0.226619964612793,0.237463472112766,0.248232852910884,3.402,0.00405889903332096,0.0168588092862288,0.827277220235854,0.113537400652232,0.0384298697424365,0,0.970390816986561,0.26302942162867,0.737367417873004,323.661280566441,2.68679756065848,26.043287404827,13.016254129184,1.9111282949016,"Natal","G21-12",2011,"M",525593,6859976
"119",60,60,0.195500238074095,0.203289008669028,0.194303221699623,0.196551280540449,0.21474431655095,0.202214218434015,0.175810692675973,0.137276021083785,0.140912490546275,0.149480600857038,0.16214683699061,0.169717977113407,0.212596656814164,0.28864986725386,16.7973414045181,0.0113580773293895,0.0840505575551266,0.769863573897002,0.0693763880887715,0.065519470001732,0,1.03144506648892,0.37894650993422,0.0139779613640013,119.777659490348,1.41940986898693,14.5073964397995,34.9437681450343,2.01682154828702,"Established","M-10-05",2009,"M",527286,6617849
"120",60,60,0.194094011006233,0.200252137818875,0.203681573747835,0.203668389782082,0.231999606829172,0.221321764649664,0.193585430895598,0.137090398636941,0.134056481680422,0.139562999618815,0.129843597219733,0.119606420463478,0.153335084029027,0.299815322273458,11.3694547581998,0.00735061514236058,0.0364394115890931,0.852517157430932,0.0280094817796583,0.0754460973379761,0,1.13807689616958,0.340114067567917,0.0353695349727162,228.900939610996,2.51201915652996,24.9897328161253,21.5364954058162,1.88742057872151,"Natal","M-10-05",2009,"M",519680,6640328
"121",61,61,0.210000981647005,0.216013093994912,0.202796257549938,0.208655568789009,0.222183366896402,0.211214777418185,0.179674053813953,0.14802671655025,0.151731631400839,0.160427951377321,0.176306831714925,0.189253612360347,0.228828434624258,0.287949917338894,19.5495639358108,0.013237489612125,0.140960718331036,0.709690924265268,0.0718647180977783,0.0638277806969419,0,1.02946115968938,0.401587673858187,0.0103590517939181,91.4948086433126,1.08519429316161,11.4311121501273,43.3200227756015,2.04992455436344,"Established","G66-10",2010,"M",528689,6611300
"122",61,61,0.188389802170957,0.193081108001009,0.199016893678295,0.205662863920866,0.201071660097645,0.216110008922406,0.188302155477448,0.187259704135368,0.184134195598061,0.185817698562912,0.187004361650641,0.175851937184099,0.178631936450623,0.271908046099343,8.15206976030198,0.00274933925108844,0.00509184109471488,0.786441215036665,0.106570499857477,0.0986732101506187,0,0.892784157318032,0.248453446813349,0.0695752637616032,315.967808617321,2.77229839128587,26.9077185958718,14.4766220385973,1.95681428805079,"Natal","G66-10",2010,"M",449985,6669074
"123",62,62,0.157429713545394,0.162267341937197,0.163267422897822,0.154090932181833,0.191460355880959,0.198395592059193,0.199175883261545,0.175013806445168,0.178485623389208,0.18273923401578,0.194338590231231,0.197272711070566,0.21636742928904,0.344227281317793,1.21804018633968,0.000642995418585695,0.000962251385213307,0.652676815860193,0.174043065031846,0.0759770532925343,0.0955302509054273,0.333397776732743,0.0723198701303079,0.329741637602785,677.679114426722,2.89354459316462,27.5446615092859,4.36742451817076,1.39415105515456,"Established","D-04-07",2003,"M",419276,6962869
"124",62,62,0.477746424498148,0.511668704143114,0.547373732556513,0.550925228244543,0.5754588059103,0.50588910490106,0.478471884535518,0.470960112934715,0.411915591529007,0.442907642481211,0.44226794025167,0.459045229704587,0.431043100486835,0.412586303275607,4.4073065674337,0.00281186297949115,0.0114714273512633,0.83979249936213,0.100888339776122,0.0449344355552789,0,0.800009959353182,0.233754244448547,0.109390959767313,395.443362430728,3.81811736990577,35.9447383887533,10.8734822746969,1.53855704596491,"Natal","D-04-07",2003,"M",366248,6731608
"125",63,63,0.334062134443075,0.343703841518511,0.310982205465047,0.266150086242688,0.254442577032668,0.252284261656138,0.213586223972077,0.169869907692454,0.163090043492274,0.15902699788586,0.108644561403344,0.0949529875615649,0.126457508840046,0.170947933646597,4.99236979600402,0.00604244394699641,0.0160551534911717,0.800359828976647,0.0791267438854062,0.0978816775135406,0,0.973648188887416,0.15794509377183,0.829141220013645,299.131697817722,2.39186345244046,22.90955391955,19.4305358134249,2.04002284508406,"Established","G37-10_",2010,"M",520804,6787082
"126",63,63,0.494022185231999,0.485279054466538,0.46353394800458,0.402688243002955,0.333150527499802,0.337083328097741,0.26545199450777,0.242515911678466,0.210104988800676,0.19722242833837,0.222050123815992,0.194829709885875,0.204034638305406,0.229913979720881,6.14370488656096,0.00223324394617881,0.0257112502597598,0.863863107188399,0.0535307604697415,0.054882839726165,0,1.04171094870567,0.280633090538893,0.678752154062371,273.258457751751,3.07770053113766,30.0230318827419,22.6793655471275,1.83993112999082,"Natal","G37-10_",2010,"M",551330,6823606
"127",64,64,0.131505869986531,0.127807654461402,0.138740885935443,0.136474897983521,0.156441457080137,0.15822494167661,0.14958980697911,0.124740371318033,0.109489137007985,0.0981154287406442,0.097366592460658,0.100783291623046,0.105022606091454,0.0836585508970378,1.01962178843235,0.00930784965942608,0.00168905869780023,0.687358665378398,0.147562123012853,0.0170384010585016,0.137395232651708,0.257336907704045,0.11940372212481,0.547789453980916,697.328443258039,3.22039129585709,29.4987331196504,27.9296648017442,1.98101745865258,"Established","G79-11",2010,"M",392479,6871830
"128",64,64,0.225135443323352,0.238554796124212,0.22245330025581,0.223439300794431,0.229641333102682,0.210731519354311,0.174024396509536,0.153790931534995,0.125264073554241,0.114872402355628,0.13148078148731,0.102963313101827,0.113226528195584,0.157701597436627,4.39698041533363,0.0101767237182119,0.0267287696694865,0.790975056285159,0.124101037975394,0.0474766972257107,0,0.948848329173405,0.18391104466391,0.853671085445801,306.708766179378,1.98303415812136,18.8483691783311,33.9238931988094,2.24959569513189,"Natal","G79-11",2010,"M",502002,6783805
"129",65,65,0.400697492912155,0.408605999444779,0.469245588312908,0.430464822112956,0.426276133493917,0.322422690655423,0.292944232665712,0.263193184700251,0.263587851113576,0.288516389936987,0.347267743145082,0.398327049598061,0.382980374421345,0.357298777623456,7.17723918807509,0.0106488293771462,0.0875440877236436,0.760393289022348,0.0358101388955107,0.106168971322733,0,0.996417263964633,0.315061976302082,0.0336852185176955,197.709128514783,3.26963548869845,31.248572460247,56.2477772282793,2.03612468183862,"Established","M-04-04",2003,"M",407461,6657656
"130",65,65,0.477746424498148,0.511668704143114,0.547373732556513,0.550925228244543,0.5754588059103,0.50588910490106,0.478471884535518,0.470960112934715,0.411915591529007,0.442907642481211,0.44226794025167,0.459045229704587,0.431043100486835,0.412586303275607,4.4073065674337,0.00281186297949115,0.0114714273512633,0.83979249936213,0.100888339776122,0.0449344355552789,0,0.800009959353182,0.233754244448547,0.109390959767313,395.443362430728,3.81811736990577,35.9447383887533,10.8734822746969,1.53855704596491,"Natal","M-04-04",2003,"M",366248,6731608
"131",66,66,0.420617173182678,0.428876656166279,0.479441550951794,0.440537040275872,0.435967219979802,0.345604821974435,0.312714555172701,0.292935307002338,0.283480080246245,0.313417373252997,0.362698404436156,0.403244369487529,0.392187436621289,0.356858039899552,6.30577298498521,0.00999765742964554,0.0699951317476959,0.779572717643677,0.0509050084726483,0.0897891764487189,0,0.98635507799589,0.30206486746309,0.0414944654681411,209.419387609916,3.1373770367828,29.8626934301905,50.0765435322328,2.02208690123588,"Established","M-05-08",2005,"M",408281,6664760
"132",66,66,0.184245411108041,0.188638234798189,0.196417789717362,0.202581899093898,0.19967498741751,0.214070911409642,0.186275888503656,0.185139532548875,0.181887206234646,0.182955215164744,0.184638935884744,0.173881137568555,0.176663325696944,0.271462836907028,7.27335101341742,0.00118745068917974,0.00506351390388873,0.783356818965608,0.107264470281889,0.102809167603927,0,0.87789087328811,0.249694467320574,0.072548602894609,314.875578149417,2.71307089529875,26.230967313432,10.6760040143299,1.89787310841695,"Natal","M-05-08",2005,"M",446358,6671494
"133",67,67,0.445837258897207,0.453525840295165,0.509904308224815,0.46848015855892,0.464469750215664,0.364220479446238,0.326773060009141,0.302681431628105,0.295629700369147,0.318320324618385,0.374192027241008,0.424694330976177,0.41169663956502,0.368091744924953,6.76641283848218,0.0139225959266465,0.0862106644175055,0.758499388530955,0.0409119503285023,0.10068411713591,0,1.00429751873016,0.307833634095978,0.0353611887374955,198.960283233815,3.24944814832868,31.1091534847194,64.2779511733448,2.07282244914959,"Established","D-10-25",2008,"M",403584,6660622
"134",67,67,0.477746424498148,0.511668704143114,0.547373732556513,0.550925228244543,0.5754588059103,0.50588910490106,0.478471884535518,0.470960112934715,0.411915591529007,0.442907642481211,0.44226794025167,0.459045229704587,0.431043100486835,0.412586303275607,4.4073065674337,0.00281186297949115,0.0114714273512633,0.83979249936213,0.100888339776122,0.0449344355552789,0,0.800009959353182,0.233754244448547,0.109390959767313,395.443362430728,3.81811736990577,35.9447383887533,10.8734822746969,1.53855704596491,"Natal","D-10-25",2008,"M",366248,6731608
"135",68,68,0.45334331219769,0.461807855426465,0.511330006866207,0.469021228951015,0.46449406703452,0.374352311696009,0.338522489750184,0.320695471315889,0.30704337047326,0.334042479158951,0.382612572568027,0.424137906421416,0.414130760361349,0.3642705009677,5.97261136216276,0.0140263202194526,0.0748285578149026,0.776333869266834,0.0496030173297788,0.0856625489560041,0,0.992164125104985,0.297456135543984,0.0423149202103038,206.86336953641,3.18924052668297,30.4571337721189,60.7240822039486,2.03864968277097,"Established","G6-12",2010,"M",405603,6666427
"136",68,68,0.377916842721019,0.452116508457939,0.483862205817187,0.519555249697198,0.540474419485165,0.458638182045228,0.476031957136611,0.483241761599361,0.456445729142504,0.46797138779375,0.514592038690499,0.520340333116796,0.4836645177279,0.45200822181998,9.56372564126099,0.000337298718108538,0.0536267643500733,0.80003113289529,0.115784155418756,0.0217950168144989,0.00873522132346544,0.821963456160056,0.287962106391532,0.0879424415729787,356.506126738227,3.34957585954312,31.603701273256,9.56891807758181,1.14775697062024,"Natal","G6-12",2010,"M",337318,6747286
"137",69,69,0.389573284046191,0.412966797922163,0.430786158972133,0.456301091198434,0.452408495093355,0.355225926108018,0.36759875926317,0.37928737044869,0.535022788501078,0.601963224927743,0.531317034790686,0.538287422699779,0.482856831766667,0.414149945664763,10.3350010808986,0.00118438758934354,0.027674847926591,0.842155622267293,0.104450380408022,0.0141788147132392,0.0112988069238984,0.706464219618369,0.25926348324647,0.0868656941704956,418.439851233989,3.69357245421686,34.410421042819,9.19550850269764,1.13843964492696,"Established","G6-03",2002,"M",314914,6776320
"138",69,69,0.373628056346638,0.368712058229592,0.394290999809181,0.396096496589243,0.385447017165023,0.407257151094539,0.350187568010547,0.314097767149155,0.303139664347749,0.282930565193737,0.263849993886479,0.27139188534661,0.292906506134757,0.278991690675931,8.4932978697659,0.00685810102417458,0.0095029092521375,0.802683379831836,0.0811603522958066,0.0999995307192759,0,1.08490647642425,0.291951704676602,0.0403422518655959,256.782968501825,2.61127731899358,25.6704488306291,22.6835129869763,1.98281167156484,"Natal","G6-03",2002,"M",483645,6646437
"139",70,70,0.386699055746672,0.394470285920537,0.410784016190811,0.43287792132071,0.426086199700449,0.33583079686995,0.351551071510497,0.365638529893799,0.575877994687093,0.637034007457984,0.52542816542213,0.516756628141202,0.466632059225802,0.41617873546094,7.03995424496681,0.00116609025353279,0.0171570999621007,0.824358240287818,0.112839086981114,0.0344414538760212,0.0104934485152364,0.668571477376716,0.221822901173836,0.0946981036160429,435.315276510798,3.79758332278877,35.411400333652,7.79104580829465,1.13025586469157,"Established","D-07-15",2007,"M",316099,6783882
"140",70,70,0.388348207150542,0.400686688593515,0.417208918574544,0.439897407982042,0.434945013111204,0.341422787521932,0.356499906516937,0.369845646149157,0.559150632333915,0.621681078783823,0.526744048620104,0.522726126449828,0.471483202362289,0.415785073059917,7.94080065760723,0.00117660609750252,0.0205364825988457,0.846763387846621,0.10352739189955,0.0163638135411738,0.0112534127553795,0.681998576513512,0.231903040023469,0.0916483828042191,429.544854526913,3.88896198565896,36.310888376024,8.18988295822246,1.1321143361925,"Natal","D-07-15",2007,"M",315419,6781369
"141",71,71,0.386699055746672,0.394470285920537,0.410784016190811,0.43287792132071,0.426086199700449,0.33583079686995,0.351551071510497,0.365638529893799,0.575877994687093,0.637034007457984,0.52542816542213,0.516756628141202,0.466632059225802,0.41617873546094,7.03995424496681,0.00116609025353279,0.0171570999621007,0.824358240287818,0.112839086981114,0.0344414538760212,0.0104934485152364,0.668571477376716,0.221822901173836,0.0946981036160429,435.315276510798,3.79758332278877,35.411400333652,7.79104580829465,1.13025586469157,"Established","G23-07",2007,"M",316099,6783882
"142",71,71,0.173091146748717,0.175598159813666,0.18663298127967,0.194800085943955,0.195451235378384,0.218569763001868,0.189476830900391,0.184074591508295,0.183091365872678,0.149153369213321,0.146874969747616,0.135234325919974,0.134013836971718,0.249593705528251,9.15454231057437,0.00315657055148084,0.0104754227965459,0.82728182526571,0.0882586452651363,0.0704191927132539,0,1.03741679823742,0.24598250009729,0.134740749339621,332.498257859643,2.90233112153489,28.3419531155519,15.0035422769271,2.04932194125837,"Natal","G23-07",2007,"M",471162,6685766
"143",72,72,0.382267387036403,0.384468497607551,0.400409641266553,0.42240019005264,0.414705425212428,0.330469010989906,0.345972134623492,0.360915035969995,0.590907197777013,0.648873328363968,0.521562784437917,0.505139452577057,0.456456820156905,0.411989481487565,5.7609519542569,0.00115030259474116,0.0124134159643111,0.785717455454178,0.138624702968505,0.0517565359163634,0.0107522538004562,0.630421204298735,0.208022449602625,0.104202940514034,464.872705205909,3.62470826877425,33.9101686166761,7.55173080669433,1.13182190350793,"Established","G72-10",2009,"M",319462,6788667
"144",72,72,0.477746424498148,0.511668704143114,0.547373732556513,0.550925228244543,0.5754588059103,0.50588910490106,0.478471884535518,0.470960112934715,0.411915591529007,0.442907642481211,0.44226794025167,0.459045229704587,0.431043100486835,0.412586303275607,4.4073065674337,0.00281186297949115,0.0114714273512633,0.83979249936213,0.100888339776122,0.0449344355552789,0,0.800009959353182,0.233754244448547,0.109390959767313,395.443362430728,3.81811736990577,35.9447383887533,10.8734822746969,1.53855704596491,"Natal","G72-10",2009,"M",366248,6731608
"145",73,73,0.417452423743434,0.474321728797602,0.51668278801792,0.557229551244812,0.578261053720255,0.493396527739629,0.494579657635645,0.483931966928682,0.450444914039508,0.453744372101052,0.453513271844098,0.461395802270814,0.430188449220401,0.451952115147418,5.83288727775088,0.000769161588141203,0.0305347151285336,0.830962517810646,0.106955330585255,0.0301720227167772,0.000887325221708836,0.837796101917873,0.247209131006865,0.0976458771340784,368.572230992085,3.67870985440341,34.541821797913,6.93392035239007,1.25906140866513,"Established","M-06-06",2003,"M",354921,6735554
"146",73,73,0.203514798023105,0.207488076902078,0.196417464974083,0.196301973738728,0.177134533102776,0.155752567087872,0.151696561349272,0.157817579683522,0.153021145194784,0.244675259166289,0.241100441508392,0.240862116969716,0.256257043563403,0.333912356905352,9.81438275896279,0.0112832575143718,0.0206746991539653,0.812708725166336,0.0719027772433066,0.083317063196919,0,1.0068772574246,0.307503867697438,0.0190695950242477,239.570211159245,2.74743037163548,26.9276118714225,36.6850485944365,2.17943465318068,"Natal","M-06-06",2003,"M",443491,6631585
"147",74,74,0.474919587605974,0.507689944677147,0.539932468182183,0.533033976038086,0.580713589432063,0.533724995896962,0.492211199936125,0.488444522280749,0.396954742881704,0.451509874457587,0.441198841958571,0.454759152348127,0.415036620891418,0.393397625854188,3.93497561550428,0.00211597692686477,0.00437541998378226,0.819839948093847,0.1407886030051,0.0328743101215325,0,0.739766339739721,0.191648470582124,0.138344359737055,408.505596922729,3.90909308858186,36.5583314835723,6.99759314848582,1.53875470633406,"Established","G29-10",2010,"M",362255,6750322
"148",74,74,0.240689869771569,0.246224180713182,0.244955530092393,0.23858768900798,0.216313784371654,0.233770089894192,0.220095448513269,0.22675660233684,0.137314003161529,0.157694414257317,0.277574555951466,0.314922087461338,0.366002003326504,0.388383789916437,16.7007460730784,0.0140358113755373,0.0871852129430242,0.663514654178565,0.0496353032673061,0.185454396669647,0,1.0647803608053,0.34848483577835,0.000395185179997526,103.532715455573,0.995372415606264,9.64765432160517,65.7748090254081,2.35286656327654,"Natal","G29-10",2010,"M",466348,6545102
"149",75,75,0.240332011194474,0.23224520420393,0.246055043028752,0.253072933976291,0.242318281293112,0.224892765225066,0.198526880989061,0.184459819668985,0.1613605316491,0.181917704206965,0.196123899594262,0.228378773030522,0.256398072813127,0.308173181220413,45.7538773655548,0.0305200655878736,0.0655463555708164,0.772092999110522,0.0551975066465556,0.0764962522521525,0,1.05662287484343,0.448233209719316,0.00306330296781067,175.38461298705,1.96740666278671,19.6956117750622,87.3060136532154,2.42114047333308,"Established","M-05-04",2002,"M",486261,6585675
"150",75,75,0.373628056346638,0.368712058229592,0.394290999809181,0.396096496589243,0.385447017165023,0.407257151094539,0.350187568010547,0.314097767149155,0.303139664347749,0.282930565193737,0.263849993886479,0.27139188534661,0.292906506134757,0.278991690675931,8.4932978697659,0.00685810102417458,0.0095029092521375,0.802683379831836,0.0811603522958066,0.0999995307192759,0,1.08490647642425,0.291951704676602,0.0403422518655959,256.782968501825,2.61127731899358,25.6704488306291,22.6835129869763,1.98281167156484,"Natal","M-05-04",2002,"M",483645,6646437
"151",76,76,0.188736856863075,0.19520437608976,0.198063153888584,0.198060650405827,0.227282150615458,0.215982768088933,0.189081796885514,0.132436638174328,0.129652964858191,0.135555237580876,0.126203905727805,0.115429713982174,0.149208234986384,0.299977754653114,11.1363988242758,0.00609354021470098,0.0295384033001333,0.859472351081711,0.0282538292593128,0.0765665096123958,0,1.14262586754715,0.342954833184062,0.0385451143664942,232.449468324198,2.54361438017786,25.2518985771283,19.6650961869892,1.90453199213294,"Established","M-09-18",2007,"M",520459,6642508
"152",76,76,0.101235960223118,0.102243535120122,0.0859543559662341,0.0844890993969423,0.0837815887758579,0.0779037628354187,0.0696418606367782,0.0753465160529375,0.0868106921441338,0.118688977217651,0.188676588785125,0.298783851572073,0.336849929832682,0.319658379834739,56.4262774036726,0.0474578451575936,0.22564479466776,0.56617388078754,0.0587036862200867,0.10172909372438,0,1.01829334590342,0.471471133268834,1.16349485625386e-05,82.2789533616945,1.17479147389912,12.7398395946262,167.931550682731,2.71464821139263,"Natal","M-09-18",2007,"M",332283,6479551
"153",77,77,0.152532437362927,0.158300028730246,0.141170574825628,0.131887632678368,0.119802804547154,0.120903156697774,0.107137580629706,0.108012928905126,0.104095132005956,0.160862940070176,0.231037871915364,0.309443861544564,0.35132473050098,0.285743573051249,42.3400046367429,0.0374697536008479,0.305915650311948,0.58225457585697,0.0228011323397245,0.0513804771720523,0,1.02480881120061,0.439353757716713,0.00837185791140242,52.5720361855222,0.902020412733138,9.59917216840912,126.376752654893,2.70227427581733,"Established","G84-11",2011,"M",556924,6607905
"154",77,77,0.194094011006233,0.200252137818875,0.203681573747835,0.203668389782082,0.231999606829172,0.221321764649664,0.193585430895598,0.137090398636941,0.134056481680422,0.139562999618815,0.129843597219733,0.119606420463478,0.153335084029027,0.299815322273458,11.3694547581998,0.00735061514236058,0.0364394115890931,0.852517157430932,0.0280094817796583,0.0754460973379761,0,1.13807689616958,0.340114067567917,0.0353695349727162,228.900939610996,2.51201915652996,24.9897328161253,21.5364954058162,1.88742057872151,"Natal","G84-11",2011,"M",519680,6640328
"155",78,78,0.168168480027953,0.1523000159628,0.157214152236995,0.174159901723778,0.175555775364975,0.157028143428327,0.188060673499902,0.194832909690433,0.203470638951413,0.18341915137056,0.205551526935943,0.198180819567528,0.203442992336857,0.194212449020037,0.8831677741131,0.000871058090412437,0.0144130594510053,0.80483532992795,0.0797711086976396,0.0238538175640556,0.0774309906367642,0.384528979927301,0.155033958065853,0.0758994992610888,626.831886203564,6.67828242682324,62.3838157631087,10.0225886391194,1.17476650857901,"Established","M-04-02",2001,"M",288697,6852613
"156",78,78,0.427272678123041,0.423640102209405,0.435198939112768,0.443230413203809,0.443271184652714,0.467371133654849,0.46241494628937,0.481868328809499,0.495535551067205,0.512614543560678,0.532855605004865,0.550651263162314,0.487450128097732,0.460089138796088,13.4885641128303,0.00268287003662642,0.053019387879808,0.7896361871968,0.0717945572799276,0.0765655363317002,0.0063690814819527,0.624153711671456,0.352791267999318,0.0082010512816087,239.539543552991,3.08474968186677,30.5978559774082,14.2771789630228,1.23713249445626,"Natal","M-04-02",2001,"M",318127,6644385
